concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
autres_écoles_e3a	ensil_limoges_ee	466	38.2	21.2	293	37.2	16.7	42	52.4	9.5	6	66.7	0.0	13	17	8	
autres_écoles_e3a	ensil_limoges_elt	513	30.0	21.2	306	25.8	15.4	47	14.9	14.9	7	14.3	28.6	37	30	10	
autres_écoles_e3a	ensil_limoges_matériaux	428	35.0	22.4	249	33.7	18.5	38	44.7	23.7	5	20.0	40.0	12	17	4	
autres_écoles_e3a	ensil_limoges_mécatronique	502	29.5	22.9	306	25.2	19.0	63	20.6	25.4	6	16.7	16.7	21	19	8	
autres_écoles_e3a	epf_campus_troyes										4	0.0	0.0	177	161	3	
autres_écoles_e3a	epf_campus_montpellier										5	60.0	40.0	173	141	4	
autres_écoles_e3a	epf_campus_sceaux										4	50.0	0.0	102	100	3	
autres_écoles_e3a	Concours EPF Sceaux-Troyes-Montpellier	398	40.5	13.3	331	39.9	12.7	223	45.3	12.6	13					10	
autres_écoles_e3a	esb_nantes	110	30.0	26.4	77	28.6	26.0	11	36.4	9.1	2	50.0	0.0	6	6	8	
autres_écoles_e3a	esiea_paris_laval	494	28.1	18.2	421	25.9	18.1	164	29.3	20.7	9	11.1	22.2	145	135	35	
autres_écoles_e3a	esiee_amiens	383	28.7	18.3	311	28.0	17.4	64	26.6	23.4	2	0.0	50.0	62	62	10	
autres_écoles_e3a	esiee_paris	462	30.5	16.5	415	30.8	15.7	144	36.8	14.6	21	28.6	14.3	94	86	20	
autres_écoles_e3a	esigelec_rouen	478	34.7	24.5	423	34.0	22.9	161	32.9	23.6	22	40.9	4.5	133	124	40	
autres_écoles_e3a	esilv_paris_la_défense	752	28.5	19.8	613	27.4	19.4	304	26.0	19.1	52	17.3	19.2	123	118	54	
autres_écoles_e3a	esitc_caen	175	39.4	17.7	130	40.8	14.6	20	40.0	25.0	6	33.3	16.7	13	11	14	
autres_écoles_e3a	estaca_laval_aéronautique_et_spatial										1	0.0	100.0	97	97	1	
autres_écoles_e3a	estaca_laval_automobile										4	0.0	0.0	159	158	2	
autres_écoles_e3a	estaca_paris_saclay_aéronautique_et_spatial										3	0.0	33.3	63	64	3	
autres_écoles_e3a	estaca_paris_saclay_automobile_ou_transports_guidés										6	0.0	0.0	141	129	6	
autres_écoles_e3a	Concours ESTACA Paris-Saclay/Laval	566	26.9	20.7	244	29.1	21.7	244	29.1	21.7	14					12	
autres_écoles_e3a	estia_bidart	282	35.8	18.1	224	34.4	16.1	68	30.9	20.6	11	18.2	36.4	37	37	20	
autres_écoles_e3a	imt_lille_douai_en_partenariat_ispa	307	34.2	23.1	245	35.1	20.4	28	35.7	32.1	7	57.1	14.3	18	16	10	
autres_écoles_e3a	toulouse_inp_enit	562	30.8	24.6	199	29.6	17.1	158	30.4	15.8	3	33.3	0.0	108	112	2	
autres_écoles_e3a	insa_centre_val_de_loire_gsi										5	60.0	20.0	60	59	6	
autres_écoles_e3a	insa_centre_val_de_loire_mri										7	14.3	71.4	76	63	10	
autres_écoles_e3a	insa_centre_val_de_loire_sti										8	0.0	25.0	21	27	6	
autres_écoles_e3a	Concours INSA Centre Val de Loire	577	32.2	22.7	340	30.3	18.8	83	30.1	24.1	20					22	
autres_écoles_e3a	ismans_groupe_cesi_le_mans	129	33.3	19.4	123	32.5	19.5	27	48.1	25.9	6	33.3	33.3	13	15	10	
autres_écoles_e3a	itech_lyon	140	44.3	25.0	105	38.1	22.9	2	50.0	50.0	0	0.0	0.0	0	0	5	
autres_écoles_e3a	paoli_tech	114	36.8	21.1	68	30.9	16.2	37	35.1	13.5	0	0.0	0.0	0	0	4	
autres_écoles_e3a	sigma_clermont_ferrand_(ex_ifma)	412	30.1	23.3	276	29.7	22.1	68	27.9	26.5	15	26.7	13.3	24	21	16	
autres_écoles_e3a	3il_ingénieurs	241	26.1	19.1	198	24.2	15.7	65	16.9	21.5	2	0.0	0.0	59	59	20	
fesic	ecam_lyon	715	30.8	17.8	515	29.3	16.3	67	25.4	19.4	3	33.3	33.3	61	61	20	
fesic	ecam_rennes	715	30.8	17.8	630	29.7	17.3	40	37.5	27.5	6	33.3	33.3	32	29	12	
fesic	ecam_strasbourg_europe	715	30.8	17.8	645	29.9	17.4	53	35.8	20.8	6	16.7	0.0	42	42	10	
fesic	ecam_epmi_cergy_pontoise	715	30.8	17.8	659	29.7	17.5	112	37.5	18.8	3	33.3	33.3	98	98	20	
fesic	esaip_angers_/_aix_en_provence	715	30.8	17.8	665	29.9	17.1	336	28.6	18.2	9	11.1	44.4	296	290	12	
fesic	eseo_angers	715	30.8	17.8	548	29.6	16.4	344	27.9	18.9	7	14.3	14.3	332	312	15	
fesic	hei	715	30.8	17.8	614	29.3	17.4	279	26.5	20.1	7	42.9	14.3	275	260	25	
fesic	isen_ouest_(brest)	715	30.8	17.8	613	29.4	17.5	121	26.4	18.2	0	0.0	0.0	0	0	15	
fesic	isen_lille	715	30.8	17.8	613	29.4	17.5	123	26.0	17.9	7	28.6	0.0	48	61	25	
fesic	isen_méditerrannée_campus_nã®mes										0	0.0	0.0	0	0	10	
fesic	isen_méditerrannée_campus_toulon										8	12.5	37.5	78	76	15	
fesic	Concours concours ISEN MÃ©diterrannÃ©e MP	715	30.8	17.8	613	29.4	17.5	123	26.0	17.9	8					25	
fesic	isep_paris	715	30.8	17.8	635	29.8	17.2	161	27.3	17.4	17	17.6	35.3	138	115	30	
fesic	unilasalle_beauvais	715	30.8	17.8	635	29.8	17.2	56	26.8	19.6	0	0.0	0.0	0	0	4	
epita	epita										26	7.7	7.7	70	95	22	
epita	ipsa_paris										9	11.1	11.1	139	141	9	
epita	ipsa_toulouse										8	37.5	50.0	112	114	7	
epita	esme_sudria_paris										4	75.0	0.0	130	134	15	
epita	Concours EPITA / IPSA / ESME MP	338	25.1	17.5	255	23.5	14.1	210	25.2	13.3	47					53	
cesi	cesi_angoulãªme										0*	0.0	0.0	0*	0*	8*	
cesi	cesi_arras										2*	0.0	0.0	28*	28*	10*	
cesi	cesi_bordeaux										2*	0.0	50.0	25*	25*	8*	
cesi	cesi_lyon										1*	0.0	0.0	26*	26*	12*	
cesi	cesi_mont_saint_aignan										0*	0.0	0.0	0*	0*	8*	
cesi	cesi_nancy										0*	0.0	0.0	0*	0*	8*	
cesi	cesi_nanterre										3*	33.3	66.7	24*	28*	20*	
cesi	cesi_saint_nazaire										1*	100.0	0.0	43	43	15*	
cesi	Concours CESI IngÃ©nieur GÃ©nÃ©raliste	180*	23.3	16.7	96*	27.1	16.7	49*	26.5	22.4	9*					89*	
cesi	cesi_aix_en_provence										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_arras										0*	0.0	0.0	0*	0*	4*	
cesi	cesi_bordeaux										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_la_rochelle										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_lyon										1*	0.0	0.0	3*	3*	2*	
cesi	cesi_mont_saint_aignan										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_nancy										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_nanterre										0*	0.0	0.0	0*	0*	7*	
cesi	cesi_nice_sophia_antipolis										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_orléans										0*	0.0	0.0	0*	0*	3*	
cesi	cesi_pau										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_reims										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_saint_nazaire										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_strasbourg										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_toulouse										0*	0.0	0.0	0	0	3*	
cesi	Concours CESI IngÃ©nieur en Informatique	44*	11.4	11.4	30*	13.3	6.7	17*	11.8	0.0	1*					39*	
