concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
autres_écoles_e3a	esitc_caen	334	37.4	21.3	285	38.2	18.9	52	26.9	11.5	14	28.6	0.0	24	24	20	
autres_écoles_e3a	estaca_laval_aéronautique_et_spatial										2	50.0	0.0	163	163	1	
autres_écoles_e3a	estaca_laval_automobile										2	50.0	50.0	239	239	3	
autres_écoles_e3a	estaca_paris_saclay_aéronautique_et_spatial										3	0.0	66.7	123	117	3	
autres_écoles_e3a	estaca_paris_saclay_automobile_ou_transports_guidés										5	0.0	60.0	181	187	5	
autres_écoles_e3a	Concours ESTACA Paris-Saclay/Laval	1196	25.3	20.5	360	21.7	27.8	360	21.7	27.8	12					12	
autres_écoles_e3a	estia_bidart	407	33.2	19.9	346	33.5	19.7	100	25.0	17.0	22	13.6	27.3	69	67	40	
autres_écoles_e3a	imt_lille_douai_en_partenariat_ispa	524	32.4	20.4	401	31.7	19.7	29	41.4	37.9	4	25.0	0.0	23	19	8	
autres_écoles_e3a	toulouse_inp_enit	1055	31.1	21.5	376	25.5	17.8	320	25.0	17.8	6	33.3	33.3	176	172	6	
autres_écoles_e3a	insa_centre_val_de_loire_gsi										3	33.3	33.3	36	40	6	
autres_écoles_e3a	insa_centre_val_de_loire_mri										3	33.3	0.0	66	51	10	
autres_écoles_e3a	insa_centre_val_de_loire_sti										3	0.0	0.0	69	49	4	
autres_écoles_e3a	Concours INSA Centre Val de Loire	829	32.1	24.6	469	32.8	21.5	75	41.3	16.0	9					20	
autres_écoles_e3a	ismans_groupe_cesi_le_mans	259	39.0	20.1	257	38.5	20.2	60	46.7	13.3	5	20.0	20.0	51	45	20	
autres_écoles_e3a	paoli_tech	205	39.0	22.9	123	39.8	23.6	41	39.0	31.7	0	0.0	0.0	0	0	4	
autres_écoles_e3a	sigma_clermont_ferrand_(ex_ifma)	989	28.5	24.9	487	26.1	26.3	182	28.6	23.6	64	23.4	26.6	81	79	60	
autres_écoles_e3a	3il_ingénieurs	262	28.2	19.8	198	27.3	18.7	27	44.4	11.1	0	0.0	0.0	0	0	15	
fesic	ecam_lyon	922	30.4	19.4	775	30.2	19.9	104	28.8	16.3	6	0.0	0.0	95	95	25	
fesic	ecam_rennes	922	30.4	19.4	875	30.7	19.8	99	43.4	17.2	11	9.1	9.1	74	68	18	
fesic	ecam_strasbourg_europe	922	30.4	19.4	835	29.9	19.9	121	41.3	12.4	14	64.3	7.1	63	66	20	
fesic	ecam_epmi_cergy_pontoise	922	30.4	19.4	870	31.0	19.9	159	35.8	22.6	13	46.2	23.1	140	120	25	
fesic	esaip_angers_/_aix_en_provence	922	30.4	19.4	859	30.5	19.6	293	36.2	18.4	5	80.0	0.0	279	262	12	
fesic	eseo_angers	922	30.4	19.4	577	29.5	19.6	298	32.9	20.5	1	0.0	0.0	128	128	15	
fesic	hei	922	30.4	19.4	820	30.1	19.6	324	35.5	18.5	29	27.6	24.1	288	280	25	
fesic	isen_ouest_(brest)	922	30.4	19.4	820	30.1	19.8	149	31.5	15.4	5	40.0	20.0	67	71	20	
fesic	isen_lille	922	30.4	19.4	820	30.1	19.8	145	32.4	15.2	8	25.0	12.5	69	70	25	
fesic	isen_méditerrannée_campus_toulon										4	50.0	0.0	100	85	20	
fesic	isen_méditerrannée_campus_nã®mes										5	40.0	20.0	83	72	10	
fesic	Concours concours ISEN MÃ©diterrannÃ©e PSI	922	30.4	19.4	820	30.1	19.8	145	32.4	15.2	9					30	
fesic	isep_paris	922	30.4	19.4	820	30.1	19.8	165	25.5	24.2	26	23.1	23.1	106	107	30	
fesic	unilasalle_beauvais	922	30.4	19.4	819	30.2	19.7	56	28.6	25.0	0	0.0	0.0	0	0	4	
epita	epita										19	10.5	10.5	129	131	12	
epita	ipsa_paris										9	33.3	22.2	52	50	9	
epita	ipsa_toulouse										8	12.5	25.0	80	76	6	
epita	esme_sudria_paris										16	37.5	12.5	156	134	15	
epita	Concours EPITA / IPSA / ESME PSI	359	27.9	16.2	269	28.3	13.4	214	29.0	12.6	52					42	
cesi	cesi_angoulãªme										0*	0.0	0.0	0*	0*	8*	
cesi	cesi_arras										2*	0.0	0.0	28*	28*	10*	
cesi	cesi_bordeaux										2*	0.0	50.0	25*	25*	8*	
cesi	cesi_lyon										1*	0.0	0.0	26*	26*	12*	
cesi	cesi_mont_saint_aignan										0*	0.0	0.0	0*	0*	8*	
cesi	cesi_nancy										0*	0.0	0.0	0*	0*	8*	
cesi	cesi_nanterre										3*	33.3	66.7	24*	28*	20*	
cesi	cesi_saint_nazaire										1*	100.0	0.0	43	43	15*	
cesi	Concours CESI IngÃ©nieur GÃ©nÃ©raliste	180*	23.3	16.7	96*	27.1	16.7	49*	26.5	22.4	9*					89*	
cesi	cesi_aix_en_provence										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_arras										0*	0.0	0.0	0*	0*	4*	
cesi	cesi_bordeaux										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_la_rochelle										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_lyon										1*	0.0	0.0	3*	3*	2*	
cesi	cesi_mont_saint_aignan										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_nancy										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_nanterre										0*	0.0	0.0	0*	0*	7*	
cesi	cesi_nice_sophia_antipolis										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_orléans										0*	0.0	0.0	0*	0*	3*	
cesi	cesi_pau										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_reims										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_saint_nazaire										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_strasbourg										0*	0.0	0.0	0*	0*	2*	
cesi	cesi_toulouse										0*	0.0	0.0	0	0	3*	
cesi	Concours CESI IngÃ©nieur en Informatique	44*	11.4	11.4	30*	13.3	6.7	17*	11.8	0.0	1*					39*	
