concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
concours_polytech_inter_filière	polytech_tours_informatique										4	0.0	0.0	3434	3375	8	
concours_polytech_inter_filière	polytech_tours_mécanique,_conception_de_systèmes										5	20.0	40.0	5221	4639	9	
concours_polytech_inter_filière	sup_galilée_villetaneuse										17	23.5	17.6	5470	5252	24	
concours_polytech_inter_filière	Concours POLYTECH MP - PC - PSI	3874	29.4	18.8	2690	28.5	19.9	2259	28.0	20.6	372					788	
puissance_alpha	efrei_paris	1225	29.0	16.4	1094	29.1	15.9	199	28.6	11.1	33	21.2	15.2	139	123	40	
puissance_alpha	elisa_aerospace_bordeaux										4	0.0	50.0	204	176	3	
puissance_alpha	elisa_aerospace_hauts_de_france										3	33.3	33.3	218	217	3	
puissance_alpha	Concours ELISA AEROSPACE MP	1225	29.0	16.4	620	27.3	20.5	229	30.6	27.1	7					6	
puissance_alpha	esaip_angers_/_aix_en_provence	1225	29.0	16.4	1074	29.2	15.8	514	27.6	21.4	5	40.0	0.0	490	484	13	
puissance_alpha	eseo_angers_paris_dijon	1225	29.0	16.4	885	29.3	16.9	576	28.5	21.0	7	14.3	0.0	551	548	8	
puissance_alpha	esiea_paris_laval	1225	29.0	16.4	1111	29.3	15.9	237	28.7	21.1	2	100.0	0.0	231	231	10	
puissance_alpha	esiee_paris	1225	29.0	16.4	1052	29.4	15.9	389	29.6	19.5	47	17.0	10.6	318	298	35	
puissance_alpha	hei_lille	1225	29.0	16.4	1074	29.2	15.8	179	39.7	11.2	22	45.5	4.5	118	113	25	
puissance_alpha	isen_lille	1225	29.0	16.4	1039	29.3	16.0	100	32.0	12.0	5	40.0	0.0	69	69	10	
puissance_alpha	isen_méditerrannée_nã®mes										0	0.0	0.0	0	0	5	
puissance_alpha	isen_méditerrannée_toulon										1	100.0	0.0	82	82	10	
puissance_alpha	Concours ISEN MÃ©diterrannÃ©e MP	1225	29.0	16.4	1074	29.2	15.8	111	32.4	10.8	1					15	
puissance_alpha	isen_yncréa_ouest_brest										1	0.0	0.0	45	45	10	
puissance_alpha	isen_yncréa_ouest_nantes										4	50.0	0.0	65	68	14	
puissance_alpha	Concours ISEN Ouest MP	1225	29.0	16.4	1074	29.2	15.8	111	32.4	10.8	5					24	
puissance_alpha	isep_paris	1225	29.0	16.4	1021	29.5	15.9	278	29.5	21.9	8	12.5	12.5	250	228	30	
puissance_alpha	3il_ingénieurs	1225	29.0	16.4	942	29.4	16.5	332	28.9	25.0	0	0.0	0.0	0	0	20	
avenir_prépas	ece_lyon										20	20.0	10.0	282	277	14	
avenir_prépas	ece_paris_(statut_apprentissage)										5	0.0	20.0	275	255	12	
avenir_prépas	ece_paris										51	35.3	9.8	296	274	45	
avenir_prépas	Concours ECE Paris - Lyon MP	1509	28.7	17.1	1347	29.1	17.2	420	32.9	14.8	76					71	
avenir_prépas	eigsi_casablanca	1509	28.7	17.1	1207	29.6	17.9	336	34.5	23.5	0	0.0	0.0	0	0	5	
avenir_prépas	eigsi_la_rochelle	1509	28.7	17.1	1207	29.6	17.9	336	34.5	23.5	13	38.5	7.7	306	306	15	
avenir_prépas	esigelec_rouen	1509	28.7	17.1	1335	29.0	17.2	325	32.9	18.2	14	35.7	28.6	279	271	40	
avenir_prépas	esilv_paris_la_défense	1509	28.7	17.1	1266	29.4	17.5	494	33.0	19.8	57	26.3	17.5	263	258	55	
avenir_prépas	esitc_caen	1509	28.7	17.1	1083	29.0	18.9	24	50.0	12.5	5	40.0	20.0	12	10	14	
avenir_prépas	estaca_laval_aéronautique_et_spatial										3	33.3	33.3	268	279	1	
avenir_prépas	estaca_laval_automobile										4	0.0	75.0	323	328	1	
avenir_prépas	estaca_paris_saclay_aéronautique_et_spatial										2	0.0	50.0	210	210	1	
avenir_prépas	estaca_paris_saclay_automobile_ou_transports_guidés										2	0.0	0.0	216	216	1	
avenir_prépas	Concours ESTACA Paris-Saclay/Laval MP	1509	28.7	17.1	734	28.3	22.2	587	28.3	23.3	11					4	
fesic	ecam_lyon	695	30.4	17.1	375	29.1	19.5	177	30.5	24.3	5	0.0	0.0	161	159	10	
fesic	ecam_rennes	695	30.4	17.1	605	29.6	16.2	221	29.4	23.1	1	0.0	0.0	172	172	12	
fesic	ecam_strasbourg_europe	695	30.4	17.1	617	29.8	16.4	55	30.9	14.5	11	18.2	9.1	38	35	15	
fesic	ecam_epmi_cergy_pontoise	695	30.4	17.1	637	30.3	16.3	346	30.3	21.4	9	44.4	22.2	335	335	20	
fesic	esiee_amiens_unilasalle	695	30.4	17.1	601	29.6	16.3	269	29.4	23.0	2	50.0	0.0	267	267	12	
fesic	unilasalle_beauvais_sciences_de_la_terre_et_environnement	695	30.4	17.1	640	30.2	16.2	41	43.9	22.0	1	100.0	0.0	39	39	4	
autres_écoles_e3a	eidd_paris	606	33.3	18.6	434	33.2	16.1	316	35.1	18.7	15	53.3	26.7	242	240	15	
autres_écoles_e3a	eil_cã´te_d'opale_calais_(informatique)										9	11.1	33.3	182	183	18	
autres_écoles_e3a	eil_cã´te_d'opale_dunkerque_(génie_energétique_et_environnement)										4	25.0	25.0	192	192	8	
autres_écoles_e3a	eil_cã´te_d'opale_longuenesse_(génie_industriel)										8	62.5	37.5	182	161	15	
autres_écoles_e3a	Concours EIL CÃ´te d'Opale Longuenesse - Calais - Dunkerque MP	593	35.4	21.1	422	33.6	19.7	215	38.6	21.9	21					41	
autres_écoles_e3a	ensait_roubaix	530	37.4	19.2	393	36.4	19.1	77	44.2	19.5	9	33.3	22.2	56	56	8	
autres_écoles_e3a	esb_nantes	241	33.6	14.1	151	35.8	14.6	6	50.0	16.7	0	0.0	0.0	0	0	8	
autres_écoles_e3a	estia_bidart	493	32.0	17.0	398	33.7	16.8	85	40.0	18.8	12	41.7	16.7	52	56	16	
autres_écoles_e3a	imt_lille_douai_en_partenariat_ispa	600	31.8	18.2	473	33.4	16.3	40	52.5	17.5	7	28.6	42.9	9	12	15	
autres_écoles_e3a	ismans_groupe_cesi_le_mans	262	27.9	17.2	230	28.3	17.4	33	27.3	9.1	2	50.0	0.0	4	4	15	
autres_écoles_e3a	paoli_tech	411	33.8	19.0	270	35.2	17.8	259	35.5	17.8	2	0.0	0.0	212	212	4	
autres_écoles_e3a	toulouse_inp_enit	826	34.5	18.0	256	32.4	12.1	178	36.5	9.0	2	50.0	0.0	172	172	2	
groupe_insa	insa_centre_val_de_loire_génie_des_systèmes_industriels	1623	28.4	20.9	948	29.3	21.8	948	29.3	21.8	3	33.3	0.0	934	801	6	
groupe_insa	insa_centre_val_de_loire_sécurité_et_technologies_informatiques	1935	27.7	21.4	980	28.2	23.1	980	28.2	23.1	3	0.0	33.3	568	513	4	
groupe_insa	insa_hauts_de_france_génie_industriel	1623	28.4	20.9	948	29.3	21.8	948	29.3	21.8	2	0.0	0.0	560	560	5	
groupe_insa	insa_hauts_de_france_informatique_et_cybersécurité	1935	27.7	21.4	980	28.2	23.1	980	28.2	23.1	11	18.2	18.2	618	608	10	
groupe_insa	insa_hauts_de_france_mécanique_et_energétique										8	25.0	25.0	793	752	29	
groupe_insa	insa_hauts_de_france_mécatronique										5	20.0	40.0	747	674	6	
groupe_insa	insa_lyon_génie_industriel										3	33.3	33.3	69	61	3	
groupe_insa	insa_lyon_génie_mécanique										4	50.0	0.0	130	110	4	
groupe_insa	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique MP	1623	28.4	20.9	948	29.3	21.8	948	29.3	21.8	20					42	
groupe_insa	insa_lyon_informatique										3	33.3	33.3	39	30	4	
groupe_insa	insa_lyon_télécommunications,_services_et_usages										3	33.3	0.0	177	191	3	
groupe_insa	insa_rennes_génie_mathématique										1	100.0	0.0	28	28	1	
groupe_insa	Concours INSA Domaine Informatique, mathÃ©matique, modÃ©lisation MP	1935	27.7	21.4	980	28.2	23.1	980	28.2	23.1	7					8	
groupe_insa	insa_rennes_génie_mécanique_et_automatique	1623	28.4	20.9	948	29.3	21.8	948	29.3	21.8	1	0.0	0.0	386	386	1	
groupe_insa	insa_rennes_informatique										1	0.0	0.0	26	26	1	
groupe_insa	insa_rouen_normandie_génie_mathématique										9	66.7	33.3	567	538	10	
groupe_insa	insa_rouen_normandie_informatique_et_technologie_de_l'information										4	0.0	25.0	346	371	3	
groupe_insa	Concours INSA Domaine Informatique, mathÃ©matique, modÃ©lisation MP	1935	27.7	21.4	980	28.2	23.1	980	28.2	23.1	14					14	
groupe_insa	insa_rouen_normandie_mécanique										2	0.0	0.0	196	196	3	
groupe_insa	insa_strasbourg_génie_mécanique										1	0.0	100.0	471	471	2	
groupe_insa	insa_strasbourg_plasturgie										0	0.0	0.0	0	0	5	
groupe_insa	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique MP	1623	28.4	20.9	948	29.3	21.8	948	29.3	21.8	3					10	
groupe_insa	insa_toulouse_informatique_et_réseaux										2	0.0	0.0	227	227	2	
groupe_insa	insa_toulouse_mathématiques_appliquées										3	33.3	33.3	239	232	4	
groupe_insa	Concours INSA Domaine Informatique, mathÃ©matique, modÃ©lisation MP	1935	27.7	21.4	980	28.2	23.1	980	28.2	23.1	5					6	
groupe_insa_inter_filière	esitech_rouen_génie_physique	1686	14.4	17.1	876	15.8	19.1	876	15.8	19.1	2	50.0	50.0	94	94	2	
groupe_insa_inter_filière	esitech_rouen_génie_physique	4917	32.4	20.1	2740	33.6	23.0	2740	33.6	23.0	4	75.0	75.0	2189	2104	6	
groupe_insa_inter_filière	esitech_rouen_technologies_du_vivant	4439	47.9	20.4	2290	51.6	23.0	2290	51.6	23.0	3	100.0	0.0	999	795	3	
groupe_insa_inter_filière	insa_centre_val_de_loire_génie_des_systèmes_industriels	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	6	16.7	0.0	1861	1766	20	
groupe_insa_inter_filière	insa_centre_val_de_loire_maã®trise_des_risques_industriels	1686	14.4	17.1	876	15.8	19.1	876	15.8	19.1	5	20.0	0.0	264	329	5	
groupe_insa_inter_filière	insa_centre_val_de_loire_maã®trise_des_risques_industriels	4917	32.4	20.1	2740	33.6	23.0	2740	33.6	23.0	4	50.0	25.0	2644	2561	25	
groupe_insa_inter_filière	insa_centre_val_de_loire_sécurité_et_technologies_informatiques	3414	25.7	19.1	1127	25.8	21.0	1127	25.8	21.0	0	0.0	0.0	0	0	1	
groupe_insa_inter_filière	insa_hauts_de_france_electronique_des_systèmes_embarqués	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	6	33.3	16.7	2388	2377	11	
groupe_insa_inter_filière	insa_hauts_de_france_génie_civil_et_bâtiment	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	5	20.0	20.0	1066	1007	5	
groupe_insa_inter_filière	insa_hauts_de_france_génie_civil_et_bâtiment	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	9	33.3	44.4	1136	1100	8	
groupe_insa_inter_filière	insa_hauts_de_france_génie_industriel	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	4	75.0	25.0	1663	1683	9	
groupe_insa_inter_filière	insa_hauts_de_france_informatique_et_cybersécurité	3414	25.7	19.1	1127	25.8	21.0	1127	25.8	21.0	0	0.0	0.0	0	0	4	
groupe_insa_inter_filière	insa_hauts_de_france_informatique_industrielle_et_automatique	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	1	0.0	0.0	2645	2645	10	
groupe_insa_inter_filière	insa_hauts_de_france_mécanique_et_energétique										17	29.4	11.8	1705	1639	28	
groupe_insa_inter_filière	insa_hauts_de_france_mécatronique										9	33.3	11.1	1909	1752	12	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique PSI-PT	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	26					40	
groupe_insa_inter_filière	insa_lyon_biosciences	4439	47.9	20.4	2290	51.6	23.0	2290	51.6	23.0	3	66.7	33.3	49	68	4	
groupe_insa_inter_filière	insa_lyon_génie_civil_et_urbanisme	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	9	55.6	0.0	297	281	8	
groupe_insa_inter_filière	insa_lyon_génie_civil_et_urbanisme	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	5	80.0	20.0	101	154	5	
groupe_insa_inter_filière	insa_lyon_génie_electrique	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	8	12.5	25.0	571	558	8	
groupe_insa_inter_filière	insa_lyon_génie_energétique_et_environnement	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	4	25.0	50.0	152	147	4	
groupe_insa_inter_filière	insa_lyon_génie_industriel										8	12.5	0.0	306	267	7	
groupe_insa_inter_filière	insa_lyon_génie_mécanique										23	21.7	0.0	421	385	25	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique PSI-PT	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	31					32	
groupe_insa_inter_filière	insa_lyon_informatique	3414	25.7	19.1	1127	25.8	21.0	1127	25.8	21.0	3	33.3	33.3	78	87	3	
groupe_insa_inter_filière	insa_lyon_science_et_génie_des_matériaux	1686	14.4	17.1	876	15.8	19.1	876	15.8	19.1	1	0.0	0.0	89	89	1	
groupe_insa_inter_filière	insa_lyon_science_et_génie_des_matériaux	4917	32.4	20.1	2740	33.6	23.0	2740	33.6	23.0	10	30.0	30.0	458	464	10	
groupe_insa_inter_filière	insa_lyon_télécommunications,_services_et_usages	3414	25.7	19.1	1127	25.8	21.0	1127	25.8	21.0	4	0.0	25.0	531	481	4	
groupe_insa_inter_filière	insa_rennes_electronique_et_informatique_industrielle	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	3	0.0	0.0	1406	1140	3	
groupe_insa_inter_filière	insa_rennes_génie_civil_et_urbain	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	2	50.0	0.0	687	687	2	
groupe_insa_inter_filière	insa_rennes_génie_civil_et_urbain	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	2	50.0	50.0	505	505	2	
groupe_insa_inter_filière	insa_rennes_génie_mécanique_et_automatique	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	4	25.0	25.0	933	861	4	
groupe_insa_inter_filière	insa_rennes_informatique	3414	25.7	19.1	1127	25.8	21.0	1127	25.8	21.0	1	0.0	0.0	880	880	2	
groupe_insa_inter_filière	insa_rennes_science_et_génie_des_matériaux	1686	14.4	17.1	876	15.8	19.1	876	15.8	19.1	1	100.0	0.0	176	176	1	
groupe_insa_inter_filière	insa_rennes_science_et_génie_des_matériaux	4917	32.4	20.1	2740	33.6	23.0	2740	33.6	23.0	3	66.7	33.3	1002	1181	3	
groupe_insa_inter_filière	insa_rennes_système_et_réseaux_de_communication	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	1	0.0	0.0	1983	1983	3	
groupe_insa_inter_filière	insa_rouen_normandie_chimie_et_procédés										4	75.0	50.0	1207	1024	4	
groupe_insa_inter_filière	insa_rouen_normandie_energétique_et_propulsion										4	25.0	0.0	1190	1013	4	
groupe_insa_inter_filière	Concours INSA DomaineÂEnergÃ©tique â€“ GÃ©nie Chimique â€“ Environnement MP-PC-PSI	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	8					8	
groupe_insa_inter_filière	insa_rouen_normandie_génie_civil_et_constructions_durables	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	2	0.0	50.0	960	960	2	
groupe_insa_inter_filière	insa_rouen_normandie_génie_civil_et_constructions_durables	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	2	50.0	50.0	502	502	2	
groupe_insa_inter_filière	insa_rouen_normandie_génie_mathématique										2	50.0	50.0	603	603	2	
groupe_insa_inter_filière	insa_rouen_normandie_informatique_et_technologie_de_l'information										3	33.3	0.0	953	989	2	
groupe_insa_inter_filière	Concours INSA Domaine Informatique, mathÃ©matique, modÃ©lisation PC-PSI-PT	3414	25.7	19.1	1127	25.8	21.0	1127	25.8	21.0	5					4	
groupe_insa_inter_filière	insa_rouen_normandie_maã®trise_des_risques_industriels	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	0	0.0	0.0	0	0	6	
groupe_insa_inter_filière	insa_rouen_normandie_mécanique	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	2	50.0	0.0	1122	1122	3	
groupe_insa_inter_filière	insa_strasbourg_génie_civil	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	10	40.0	10.0	670	682	11	
groupe_insa_inter_filière	insa_strasbourg_génie_civil	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	2	50.0	50.0	480	480	3	
groupe_insa_inter_filière	insa_strasbourg_génie_climatique_et_energétique	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	2	100.0	0.0	1021	1021	12	
groupe_insa_inter_filière	insa_strasbourg_génie_electrique	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	6	16.7	50.0	1596	1540	5	
groupe_insa_inter_filière	insa_strasbourg_génie_mécanique										17	11.8	23.5	1152	1177	22	
groupe_insa_inter_filière	insa_strasbourg_mécatronique										6	33.3	16.7	1185	1191	6	
groupe_insa_inter_filière	insa_strasbourg_plasturgie										1	0.0	0.0	1597	1597	16	
groupe_insa_inter_filière	Concours INSA Domaine GÃ©nie mÃ©canique, gÃ©nie industriel et mÃ©catronique PSI-PT	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	24					44	
groupe_insa_inter_filière	insa_strasbourg_topographie	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	3	33.3	0.0	1008	1110	5	
groupe_insa_inter_filière	insa_strasbourg_topographie	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	6	0.0	16.7	1185	1191	11	
groupe_insa_inter_filière	insa_toulouse_automatique_et_electronique	5246	26.3	19.3	2711	26.8	21.8	2711	26.8	21.8	2	50.0	50.0	515	515	3	
groupe_insa_inter_filière	insa_toulouse_génie_biologique	4439	47.9	20.4	2290	51.6	23.0	2290	51.6	23.0	2	50.0	50.0	439	439	2	
groupe_insa_inter_filière	insa_toulouse_génie_civil	2649	36.4	21.0	1358	37.4	24.1	1358	37.4	24.1	1	0.0	0.0	366	366	1	
groupe_insa_inter_filière	insa_toulouse_génie_civil	2538	26.8	16.1	1337	26.2	18.2	1337	26.2	18.2	5	20.0	0.0	490	433	5	
groupe_insa_inter_filière	insa_toulouse_génie_des_procédés_et_environnement	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	8	50.0	0.0	738	731	10	
groupe_insa_inter_filière	insa_toulouse_génie_mécanique	3426	22.7	16.5	2012	23.6	19.4	2012	23.6	19.4	6	16.7	16.7	659	673	4	
groupe_insa_inter_filière	insa_toulouse_génie_physique	1686	14.4	17.1	876	15.8	19.1	876	15.8	19.1	1	0.0	0.0	111	111	1	
groupe_insa_inter_filière	insa_toulouse_génie_physique	4917	32.4	20.1	2740	33.6	23.0	2740	33.6	23.0	1	0.0	0.0	594	594	5	
groupe_insa_inter_filière	insa_toulouse_informatique_et_réseaux										5	0.0	20.0	407	415	6	
groupe_insa_inter_filière	insa_toulouse_mathématiques_appliquées										2	0.0	0.0	361	361	2	
groupe_insa_inter_filière	Concours INSA Domaine Informatique, mathÃ©matique, modÃ©lisation PC-PSI-PT	3414	25.7	19.1	1127	25.8	21.0	1127	25.8	21.0	7					8	
groupe_insa_inter_filière	isis_castres_informatique_pour_la_santé	4439	47.9	20.4	2290	51.6	23.0	2290	51.6	23.0	1	100.0	0.0	1419	1419	2	
groupe_insa_inter_filière	sup'enr_perpignan_energétique_et_energies_renouvelables	4483	38.1	19.6	1607	38.3	22.0	1607	38.3	22.0	0	0.0	0.0	0	0	2	
cesi	cesi_angoulãªme										0	0.0	0.0	0	0	10	
cesi	cesi_arras										2	0.0	0.0	108	108	15	
cesi	cesi_bordeaux										2	50.0	50.0	155	155	12	
cesi	cesi_lyon										5	0.0	20.0	104	97	20	
cesi	cesi_rouen										2	50.0	50.0	85	85	10	
cesi	cesi_nancy										0	0.0	0.0	0	0	10	
cesi	cesi_nanterre										6	33.3	16.7	132	137	20	
cesi	cesi_nice_sophia_antipolis										3	33.3	0.0	54	71	10	
cesi	cesi_saint_nazaire										1	0.0	0.0	166	166	20	
cesi	Concours CESI Ecole d'IngÃ©nieurs - IngÃ©nieur GÃ©nÃ©raliste	563	26.5	11.9	175	25.7	16.0	175	25.7	16.0	21					127	
cesi	cesi_aix_en_provence										0	0.0	0.0	0	0	10	
cesi	cesi_arras										1	0.0	0.0	42	42	5	
cesi	cesi_bordeaux										2	0.0	0.0	43	43	6	
cesi	cesi_la_rochelle										0	0.0	0.0	0	0	6	
cesi	cesi_lille										0	0.0	0.0	0	0	5	
cesi	cesi_lyon										2	0.0	50.0	49	49	2	
cesi	cesi_rouen										0	0.0	0.0	0	0	5	
cesi	cesi_nancy										0	0.0	0.0	0	0	10	
cesi	cesi_nanterre										0	0.0	0.0	0	0	12	
cesi	cesi_nice_sophia_antipolis										0	0.0	0.0	0	0	2	
cesi	cesi_orléans										0	0.0	0.0	0	0	5	
cesi	cesi_pau										0	0.0	0.0	0	0	2	
cesi	cesi_reims										1	0.0	0.0	15	15	6	
cesi	cesi_saint_nazaire										0	0.0	0.0	0	0	20	
cesi	cesi_strasbourg										0	0.0	0.0	0	0	15	
cesi	cesi_toulouse										0	0.0	0.0	0	0	3	
cesi	Concours CESI Ecole d'IngÃ©nieurs - IngÃ©nieur en Informatique (interFilÃ¨re)	153	11.8	7.8	67	16.4	7.5	67	16.4	7.5	6					114	
epita	epita_campus_lyon										3	0.0	0.0	326	296	7	
epita	epita_campus_paris										41	12.2	14.6	194	182	23	
epita	epita_campus_toulouse										8	50.0	12.5	322	274	5	
epita	epita_campus_strasbourg										4	50.0	25.0	164	175	3	
epita	epita_campus_rennes										5	0.0	0.0	101	144	5	
epita	ipsa_paris										22	36.4	4.5	183	178	9	
epita	ipsa_toulouse										9	0.0	0.0	127	127	8	
epita	esme_sudria										9	22.2	0.0	166	158	12	
epita	Concours EPITA / IPSA / ESME MP	629	24.3	12.1	442	23.8	10.9	364	23.4	11.0	101					72	
